15,1877,1877015,0.002822,0.00463,
16,1877,1877016,0.003823,0.004343,
17,1877,1877017,0.004445,0.004981,
18,1877,1877018,0.005527,0.005399,
19,1877,1877019,0.005551,0.005148,
20,1877,1877020,0.005511,0.006046,
21,1877,1877021,0.005993,0.004454,
22,1877,1877022,0.006023,0.005222,
23,1877,1877023,0.004926,0.006575,
24,1877,1877024,0.005362,0.00603,
25,1877,1877025,0.005699,0.006062,
26,1877,1877026,0.005841,0.006974,
27,1877,1877027,0.006283,0.006461,
28,1877,1877028,0.006529,0.005905,
29,1877,1877029,0.005676,0.006764,
30,1877,1877030,0.005216,0.006405,
31,1877,1877031,0.006159,0.006877,
32,1877,1877032,0.006037,0.006042,
33,1877,1877033,0.00656,0.005906,
34,1877,1877034,0.006669,0.005845,
35,1877,1877035,0.005891,0.005886,
36,1877,1877036,0.00788,0.006518,
37,1877,1877037,0.007143,0.00608,
38,1877,1877038,0.007491,0.005985,
39,1877,1877039,0.008321,0.006525,
40,1877,1877040,0.007709,0.006684,
41,1877,1877041,0.013566,0.010845,
42,1877,1877042,0.008512,0.00766,
43,1877,1877043,0.009447,0.007546,
44,1877,1877044,0.009043,0.007277,
45,1877,1877045,0.009964,0.006778,
46,1877,1877046,0.010673,0.007059,
47,1877,1877047,0.011688,0.006965,
48,1877,1877048,0.010894,0.007252,
49,1877,1877049,0.012724,0.00863,
50,1877,1877050,0.012564,0.008598,
51,1877,1877051,0.013758,0.010775,
52,1877,1877052,0.015433,0.009987,
53,1877,1877053,0.017172,0.010861,
54,1877,1877054,0.017062,0.012129,
55,1877,1877055,0.016695,0.010779,
56,1877,1877056,0.020738,0.013138,
57,1877,1877057,0.019584,0.014334,
58,1877,1877058,0.021013,0.013684,
59,1877,1877059,0.019211,0.014752,
60,1877,1877060,0.023966,0.01693,
61,1877,1877061,0.024782,0.018757,
62,1877,1877062,0.027967,0.020711,
63,1877,1877063,0.030851,0.019307,
64,1877,1877064,0.031143,0.020652,
65,1877,1877065,0.033132,0.023528,
66,1877,1877066,0.035212,0.027088,
67,1877,1877067,0.041782,0.030354,
68,1877,1877068,0.044994,0.034372,
69,1877,1877069,0.04971,0.037863,
70,1877,1877070,0.054291,0.04025,
71,1877,1877071,0.061057,0.045734,
72,1877,1877072,0.062322,0.045343,
73,1877,1877073,0.06775,0.053817,
74,1877,1877074,0.070042,0.054541,
75,1877,1877075,0.079177,0.064144,
76,1877,1877076,0.086355,0.067509,
77,1877,1877077,0.096349,0.078209,
78,1877,1877078,0.108378,0.086831,
79,1877,1877079,0.110341,0.089362,
80,1877,1877080,0.122656,0.097091,
81,1877,1877081,0.125751,0.108439,
82,1877,1877082,0.136603,0.119569,
83,1877,1877083,0.13908,0.124055,
84,1877,1877084,0.160725,0.141204,
85,1877,1877085,0.187533,0.163066,
86,1877,1877086,0.199829,0.168879,
87,1877,1877087,0.203152,0.181244,
88,1877,1877088,0.248009,0.189519,
89,1877,1877089,0.234893,0.205398,
90,1877,1877090,0.261609,0.223832,
91,1877,1877091,0.286767,0.249099,
92,1877,1877092,0.25226,0.242503,
93,1877,1877093,0.310887,0.252358,
94,1877,1877094,0.316596,0.270689,
95,1877,1877095,0.29452,0.310218,
96,1877,1877096,0.342168,0.316384,
97,1877,1877097,0.365012,0.352457,
98,1877,1877098,0.497297,0.344684,
99,1877,1877099,0.418283,0.225949,
100,1877,1877100,0.777143,0.370048,
101,1877,1877101,0.235294,0.401448,
102,1877,1877102,0.755556,0.346774,
103,1877,1877103,1,0.540426,
104,1877,1877104,1,0.32,
105,1877,1877105,1,0.421053,
106,1877,1877106,1,0.444444,
107,1877,1877107,1,1,
108,1877,1877108,1,1,
109,1877,1877109,1,1,
110,1877,1877110,1,1,
111,1877,1877111,1,1,
112,1877,1877112,1,1,
113,1877,1877113,1,1,
114,1877,1877114,1,1,
115,1877,1877115,1,1,
116,1877,1877116,1,1,
117,1877,1877117,1,1,
118,1877,1877118,1,1,
119,1877,1877119,1,1,
120,1877,1877120,1,1,
0,1878,1878000,0.214642,0.179115,
1,1878,1878001,0.036446,0.036663,
2,1878,1878002,0.019551,0.020977,
3,1878,1878003,0.017213,0.016572,
4,1878,1878004,0.010172,0.010536,
5,1878,1878005,0.007242,0.007176,
6,1878,1878006,0.005592,0.006045,
7,1878,1878007,0.004545,0.004889,
8,1878,1878008,0.003608,0.003963,
9,1878,1878009,0.003984,0.003826,
10,1878,1878010,0.003648,0.003264,
11,1878,1878011,0.003693,0.002745,
12,1878,1878012,0.003048,0.003611,
13,1878,1878013,0.002989,0.003864,
14,1878,1878014,0.003424,0.003733,
15,1878,1878015,0.003169,0.004244,
16,1878,1878016,0.003309,0.004821,
17,1878,1878017,0.003981,0.005338,
18,1878,1878018,0.005525,0.005952,
19,1878,1878019,0.004414,0.005606,
20,1878,1878020,0.005303,0.005225,
21,1878,1878021,0.005799,0.006099,
22,1878,1878022,0.005859,0.005788,
23,1878,1878023,0.005498,0.005913,
24,1878,1878024,0.005506,0.005422,
25,1878,1878025,0.006024,0.006268,
26,1878,1878026,0.006341,0.006931,
27,1878,1878027,0.005674,0.006443,
28,1878,1878028,0.005544,0.006781,
29,1878,1878029,0.005792,0.006823,
30,1878,1878030,0.006419,0.00602,
31,1878,1878031,0.005161,0.006019,
32,1878,1878032,0.005931,0.006052,
33,1878,1878033,0.00603,0.005819,
34,1878,1878034,0.007938,0.005861,
35,1878,1878035,0.006441,0.006426,
36,1878,1878036,0.006524,0.005138,
37,1878,1878037,0.006353,0.006092,
38,1878,1878038,0.006585,0.006173,
39,1878,1878039,0.009161,0.007729,
40,1878,1878040,0.015724,0.011243,
41,1878,1878041,0.006934,0.008081,
42,1878,1878042,0.008453,0.006415,
43,1878,1878043,0.008863,0.005385,
44,1878,1878044,0.009238,0.005802,
45,1878,1878045,0.008845,0.006076,
46,1878,1878046,0.011335,0.006854,
47,1878,1878047,0.009973,0.006645,
48,1878,1878048,0.011909,0.008614,
49,1878,1878049,0.012714,0.007722,
50,1878,1878050,0.014858,0.009631,
51,1878,1878051,0.014704,0.009302,
52,1878,1878052,0.01606,0.00916,
53,1878,1878053,0.017873,0.010909,
54,1878,1878054,0.017429,0.01052,
55,1878,1878055,0.016166,0.012037,
56,1878,1878056,0.020722,0.011765,
57,1878,1878057,0.020397,0.013435,
58,1878,1878058,0.022107,0.013663,
59,1878,1878059,0.023808,0.014674,
60,1878,1878060,0.026622,0.017867,
61,1878,1878061,0.025092,0.018712,
62,1878,1878062,0.027587,0.01887,
63,1878,1878063,0.029501,0.021585,
64,1878,1878064,0.02958,0.019753,
65,1878,1878065,0.033557,0.025719,
66,1878,1878066,0.038149,0.027938,
67,1878,1878067,0.040091,0.030046,
68,1878,1878068,0.04777,0.034901,
69,1878,1878069,0.049008,0.03913,
70,1878,1878070,0.055923,0.042759,
71,1878,1878071,0.054491,0.039836,
72,1878,1878072,0.060681,0.048642,
73,1878,1878073,0.067933,0.05151,
74,1878,1878074,0.073305,0.056626,
75,1878,1878075,0.074425,0.060709,
76,1878,1878076,0.083783,0.068895,
77,1878,1878077,0.101625,0.0786,
78,1878,1878078,0.097888,0.07932,
79,1878,1878079,0.107188,0.086142,
80,1878,1878080,0.109876,0.092694,
81,1878,1878081,0.139483,0.107188,
82,1878,1878082,0.142987,0.114389,
83,1878,1878083,0.150591,0.128195,
84,1878,1878084,0.180572,0.146845,
85,1878,1878085,0.178167,0.142605,
86,1878,1878086,0.198167,0.159295,
87,1878,1878087,0.215805,0.186829,
88,1878,1878088,0.210677,0.196535,
89,1878,1878089,0.225627,0.230633,
90,1878,1878090,0.26329,0.214909,
91,1878,1878091,0.255428,0.231249,
92,1878,1878092,0.299717,0.256411,
93,1878,1878093,0.309641,0.265652,
94,1878,1878094,0.33557,0.320715,
95,1878,1878095,0.286013,0.33081,
96,1878,1878096,0.353854,0.317797,
97,1878,1878097,0.338272,0.319313,
98,1878,1878098,0.266239,0.350662,
99,1878,1878099,0.230328,0.341479,
100,1878,1878100,0.313725,0.454626,
101,1878,1878101,0.445538,0.333267,
102,1878,1878102,0.284058,0.237881,
103,1878,1878103,0.235294,0.180602,
104,1878,1878104,1,0.374177,
105,1878,1878105,1,0.235294,
106,1878,1878106,1,1,
107,1878,1878107,1,1,
108,1878,1878108,1,1,
109,1878,1878109,1,1,
110,1878,1878110,1,1,
111,1878,1878111,1,1,
112,1878,1878112,1,1,
113,1878,1878113,1,1,
114,1878,1878114,1,1,
115,1878,1878115,1,1,
116,1878,1878116,1,1,
117,1878,1878117,1,1,
118,1878,1878118,1,1,
119,1878,1878119,1,1,
120,1878,1878120,1,1,
0,1879,1879000,0.210637,0.1753,
1,1879,1879001,0.038458,0.039316,
2,1879,1879002,0.024743,0.02162,
3,1879,1879003,0.014105,0.013031,
4,1879,1879004,0.00892,0.009162,
5,1879,1879005,0.008038,0.007695,
6,1879,1879006,0.006035,0.005007,
7,1879,1879007,0.003741,0.004746,
8,1879,1879008,0.003724,0.00341,
9,1879,1879009,0.003873,0.003401,
10,1879,1879010,0.003833,0.003505,
11,1879,1879011,0.003064,0.0032,
12,1879,1879012,0.002762,0.00286,
13,1879,1879013,0.002198,0.002868,
14,1879,1879014,0.003121,0.003835,
15,1879,1879015,0.003436,0.004812,
16,1879,1879016,0.00412,0.004545,
17,1879,1879017,0.004517,0.005148,
18,1879,1879018,0.004855,0.005142,
19,1879,1879019,0.00564,0.005135,
20,1879,1879020,0.005624,0.005523,
21,1879,1879021,0.006256,0.005421,
22,1879,1879022,0.005241,0.005513,
23,1879,1879023,0.005522,0.005607,
24,1879,1879024,0.005393,0.005869,
25,1879,1879025,0.005744,0.007181,
26,1879,1879026,0.005476,0.005871,
27,1879,1879027,0.006941,0.006856,
28,1879,1879028,0.006125,0.006589,
29,1879,1879029,0.005963,0.006559,
30,1879,1879030,0.005798,0.00698,
31,1879,1879031,0.005465,0.006082,
32,1879,1879032,0.006053,0.005809,
33,1879,1879033,0.006559,0.006737,
34,1879,1879034,0.006462,0.005112,
35,1879,1879035,0.00706,0.005541,
36,1879,1879036,0.006823,0.005905,
37,1879,1879037,0.006423,0.006714,
38,1879,1879038,0.008309,0.006843,
39,1879,1879039,0.014837,0.011498,
40,1879,1879040,0.008424,0.007704,
41,1879,1879041,0.0077,0.005917,
42,1879,1879042,0.008556,0.00734,
43,1879,1879043,0.007743,0.005558,
44,1879,1879044,0.009193,0.006417,
45,1879,1879045,0.009719,0.006747,
46,1879,1879046,0.010135,0.006451,
47,1879,1879047,0.012072,0.007465,
48,1879,1879048,0.012029,0.008344,
49,1879,1879049,0.013137,0.009288,
50,1879,1879050,0.013341,0.008614,
51,1879,1879051,0.01437,0.009036,
52,1879,1879052,0.01609,0.010492,
53,1879,1879053,0.016621,0.010933,
54,1879,1879054,0.016888,0.011187,
55,1879,1879055,0.016454,0.012061,
56,1879,1879056,0.019341,0.012008,
57,1879,1879057,0.020824,0.013358,
58,1879,1879058,0.020501,0.014485,
59,1879,1879059,0.020774,0.015295,
60,1879,1879060,0.025171,0.017229,
61,1879,1879061,0.028561,0.018046,
62,1879,1879062,0.027893,0.018945,
63,1879,1879063,0.029442,0.021222,
64,1879,1879064,0.034122,0.0246,
65,1879,1879065,0.035717,0.026301,
66,1879,1879066,0.038905,0.02614,
67,1879,1879067,0.039403,0.03058,
68,1879,1879068,0.043639,0.033383,
69,1879,1879069,0.05073,0.03603,
70,1879,1879070,0.050673,0.035072,
71,1879,1879071,0.056654,0.04344,
72,1879,1879072,0.060203,0.042911,
73,1879,1879073,0.064853,0.052184,
74,1879,1879074,0.069961,0.051916,
75,1879,1879075,0.07781,0.058652,
76,1879,1879076,0.09359,0.072861,
77,1879,1879077,0.091789,0.069045,
78,1879,1879078,0.103804,0.080076,
79,1879,1879079,0.100674,0.086268,
80,1879,1879080,0.116764,0.09998,
81,1879,1879081,0.118566,0.096716,
82,1879,1879082,0.150796,0.119089,
83,1879,1879083,0.160935,0.136956,
84,1879,1879084,0.155105,0.141055,
85,1879,1879085,0.18069,0.148192,
86,1879,1879086,0.204557,0.164581,
87,1879,1879087,0.199133,0.174731,
88,1879,1879088,0.210167,0.192477,
89,1879,1879089,0.232882,0.226328,
90,1879,1879090,0.2283,0.217544,
91,1879,1879091,0.273728,0.243923,
92,1879,1879092,0.298188,0.26634,
93,1879,1879093,0.30753,0.254916,
94,1879,1879094,0.309114,0.256166,
95,1879,1879095,0.304598,0.284852,
96,1879,1879096,0.31405,0.323169,
97,1879,1879097,0.337349,0.336364,
98,1879,1879098,0.328392,0.32073,
99,1879,1879099,0.471494,0.410746,
100,1879,1879100,0.421053,0.523357,
101,1879,1879101,0.366569,0.326883,
102,1879,1879102,0.615385,0.366251,
103,1879,1879103,0.761905,0.505319,
104,1879,1879104,0,0.137931,
105,1879,1879105,1,0.793651,
106,1879,1879106,1,0,
107,1879,1879107,1,0,
108,1879,1879108,1,1,
109,1879,1879109,1,1,
110,1879,1879110,1,1,
111,1879,1879111,1,1,
112,1879,1879112,1,1,
113,1879,1879113,1,1,
114,1879,1879114,1,1,
115,1879,1879115,1,1,
116,1879,1879116,1,1,
117,1879,1879117,1,1,
118,1879,1879118,1,1,
119,1879,1879119,1,1,
120,1879,1879120,1,1,
0,1880,1880000,0.202731,0.167487,
1,1880,1880001,0.040106,0.041633,
2,1880,1880002,0.015227,0.017108,
3,1880,1880003,0.012974,0.012443,
4,1880,1880004,0.009779,0.008821,
5,1880,1880005,0.006552,0.007103,
6,1880,1880006,0.004954,0.004902,
7,1880,1880007,0.004298,0.004244,
8,1880,1880008,0.004312,0.00416,
9,1880,1880009,0.004182,0.003821,
10,1880,1880010,0.003627,0.003576,
11,1880,1880011,0.003226,0.003002,
12,1880,1880012,0.002652,0.003208,
13,1880,1880013,0.002635,0.003415,
14,1880,1880014,0.002786,0.003362,
15,1880,1880015,0.003075,0.004167,
16,1880,1880016,0.0033,0.004351,
17,1880,1880017,0.004181,0.005138,
18,1880,1880018,0.004628,0.004695,
19,1880,1880019,0.005749,0.004954,
20,1880,1880020,0.006361,0.005283,
21,1880,1880021,0.005642,0.005648,
22,1880,1880022,0.005791,0.006189,
23,1880,1880023,0.005765,0.006257,
24,1880,1880024,0.006695,0.007744,
25,1880,1880025,0.00618,0.006893,
26,1880,1880026,0.005623,0.006095,
27,1880,1880027,0.00588,0.006339,
28,1880,1880028,0.006033,0.006764,
29,1880,1880029,0.005187,0.00652,
30,1880,1880030,0.005951,0.00595,
31,1880,1880031,0.006197,0.005775,
32,1880,1880032,0.006208,0.006143,
33,1880,1880033,0.005841,0.005749,
34,1880,1880034,0.005876,0.005568,
35,1880,1880035,0.006374,0.005458,
36,1880,1880036,0.006614,0.006542,
37,1880,1880037,0.007767,0.006858,
38,1880,1880038,0.014675,0.01166,
39,1880,1880039,0.00749,0.007659,
40,1880,1880040,0.006937,0.006796,
41,1880,1880041,0.006803,0.005802,
42,1880,1880042,0.007293,0.00593,
43,1880,1880043,0.008223,0.006061,
44,1880,1880044,0.008621,0.006356,
45,1880,1880045,0.009074,0.006415,
46,1880,1880046,0.009452,0.00676,
47,1880,1880047,0.011454,0.007445,
48,1880,1880048,0.011174,0.007356,
49,1880,1880049,0.013231,0.00798,
50,1880,1880050,0.013447,0.009386,
51,1880,1880051,0.014053,0.009728,
52,1880,1880052,0.015017,0.010298,
53,1880,1880053,0.015169,0.010692,
54,1880,1880054,0.01756,0.011058,
55,1880,1880055,0.017251,0.011928,
56,1880,1880056,0.019169,0.012193,
57,1880,1880057,0.019936,0.013517,
58,1880,1880058,0.020688,0.014054,
59,1880,1880059,0.02413,0.01508,
60,1880,1880060,0.024751,0.015671,
61,1880,1880061,0.025776,0.018678,
62,1880,1880062,0.025671,0.017089,
63,1880,1880063,0.03121,0.020185,
64,1880,1880064,0.032889,0.022276,
65,1880,1880065,0.031678,0.027069,
66,1880,1880066,0.03542,0.02734,
67,1880,1880067,0.039607,0.028549,
68,1880,1880068,0.046554,0.033559,
69,1880,1880069,0.046805,0.032364,
70,1880,1880070,0.051563,0.036668,
71,1880,1880071,0.053799,0.040416,
72,1880,1880072,0.057277,0.04584,
73,1880,1880073,0.06137,0.046699,
74,1880,1880074,0.064893,0.052299,
75,1880,1880075,0.077499,0.057602,
76,1880,1880076,0.084996,0.061674,
77,1880,1880077,0.091543,0.076778,
78,1880,1880078,0.092419,0.075489,
79,1880,1880079,0.108011,0.078503,
80,1880,1880080,0.107531,0.089806,
81,1880,1880081,0.120932,0.099338,
82,1880,1880082,0.14315,0.126631,
83,1880,1880083,0.139807,0.121841,
84,1880,1880084,0.15561,0.128984,
85,1880,1880085,0.175252,0.146016,
86,1880,1880086,0.174824,0.162965,
87,1880,1880087,0.199411,0.165208,
88,1880,1880088,0.202669,0.20063,
89,1880,1880089,0.230173,0.200073,
90,1880,1880090,0.250413,0.210839,
91,1880,1880091,0.223773,0.230311,
92,1880,1880092,0.270248,0.242709,
93,1880,1880093,0.262764,0.251576,
94,1880,1880094,0.299353,0.265355,
95,1880,1880095,0.328316,0.303709,
96,1880,1880096,0.307692,0.307908,
97,1880,1880097,0.284743,0.311197,
98,1880,1880098,0.464853,0.273814,
99,1880,1880099,0.420953,0.359002,
100,1880,1880100,0.556294,0.432082,
101,1880,1880101,0.255319,0.350069,
102,1880,1880102,1.027668,0.361898,
103,1880,1880103,1,0.40281,
104,1880,1880104,1,0.970115,
105,1880,1880105,1,0.363636,
106,1880,1880106,1,0,
107,1880,1880107,1,1,
108,1880,1880108,1,1,
109,1880,1880109,1,1,
110,1880,1880110,1,1,
111,1880,1880111,1,1,
112,1880,1880112,1,1,
113,1880,1880113,1,1,
114,1880,1880114,1,1,
115,1880,1880115,1,1,
116,1880,1880116,1,1,
117,1880,1880117,1,1,
118,1880,1880118,1,1,
119,1880,1880119,1,1,
120,1880,1880120,1,1,
0,1881,1881000,0.200874,0.168967,
1,1881,1881001,0.032678,0.031416,
2,1881,1881002,0.015218,0.014882,
3,1881,1881003,0.012052,0.012541,
4,1881,1881004,0.00892,0.009101,
5,1881,1881005,0.005925,0.005634,
6,1881,1881006,0.005283,0.004415,
7,1881,1881007,0.005255,0.004533,
8,1881,1881008,0.004928,0.003959,
9,1881,1881009,0.004028,0.003697,
10,1881,1881010,0.003634,0.003371,
11,1881,1881011,0.002611,0.003299,
12,1881,1881012,0.003444,0.003257,
13,1881,1881013,0.002618,0.002717,
14,1881,1881014,0.002574,0.003142,
15,1881,1881015,0.003086,0.003939,
16,1881,1881016,0.003256,0.004486,
17,1881,1881017,0.003977,0.004479,
18,1881,1881018,0.004693,0.004408,
19,1881,1881019,0.004988,0.004988,
20,1881,1881020,0.0047,0.004598,
21,1881,1881021,0.004472,0.005136,
22,1881,1881022,0.005165,0.005927,
23,1881,1881023,0.005403,0.005981,
24,1881,1881024,0.004962,0.005972,
25,1881,1881025,0.004733,0.00587,
26,1881,1881026,0.005469,0.005167,
27,1881,1881027,0.005243,0.006036,
28,1881,1881028,0.005738,0.005456,
29,1881,1881029,0.005171,0.005733,
30,1881,1881030,0.0054,0.006614,
31,1881,1881031,0.005283,0.005122,
32,1881,1881032,0.004999,0.006275,
33,1881,1881033,0.004534,0.004915,
34,1881,1881034,0.004974,0.005021,
35,1881,1881035,0.005324,0.005163,
36,1881,1881036,0.007838,0.00595,
37,1881,1881037,0.015817,0.010878,
38,1881,1881038,0.006023,0.006538,
39,1881,1881039,0.006972,0.006496,
40,1881,1881040,0.007074,0.006304,
41,1881,1881041,0.006562,0.005077,
42,1881,1881042,0.007185,0.005468,
43,1881,1881043,0.007745,0.00558,
44,1881,1881044,0.007113,0.005874,
45,1881,1881045,0.007876,0.005955,
46,1881,1881046,0.008896,0.006332,
47,1881,1881047,0.009663,0.006941,
48,1881,1881048,0.010776,0.007225,
49,1881,1881049,0.011816,0.007895,
50,1881,1881050,0.011304,0.009191,
51,1881,1881051,0.013257,0.008203,
52,1881,1881052,0.014371,0.009114,
53,1881,1881053,0.016083,0.009256,
54,1881,1881054,0.015563,0.010115,
55,1881,1881055,0.017995,0.010842,
56,1881,1881056,0.01694,0.0109,
57,1881,1881057,0.021177,0.011867,
58,1881,1881058,0.023282,0.012704,
59,1881,1881059,0.023957,0.014509,
60,1881,1881060,0.025343,0.013686,
61,1881,1881061,0.025904,0.014983,
62,1881,1881062,0.027011,0.018609,
63,1881,1881063,0.029482,0.019546,
64,1881,1881064,0.030659,0.022823,
65,1881,1881065,0.033873,0.025032,
66,1881,1881066,0.038451,0.025705,
67,1881,1881067,0.038028,0.030982,
68,1881,1881068,0.039945,0.030702,
69,1881,1881069,0.041974,0.034052,
70,1881,1881070,0.048364,0.036147,
71,1881,1881071,0.054017,0.036912,
72,1881,1881072,0.058943,0.041786,
73,1881,1881073,0.059868,0.049743,
74,1881,1881074,0.071981,0.056048,
75,1881,1881075,0.073419,0.056038,
76,1881,1881076,0.084594,0.065371,
77,1881,1881077,0.087439,0.069092,
78,1881,1881078,0.103269,0.076792,
79,1881,1881079,0.103693,0.082189,
80,1881,1881080,0.112042,0.097177,
81,1881,1881081,0.130892,0.112665,
82,1881,1881082,0.136675,0.112223,
83,1881,1881083,0.14188,0.120551,
84,1881,1881084,0.16588,0.139258,
85,1881,1881085,0.16764,0.142767,
86,1881,1881086,0.188133,0.164558,
87,1881,1881087,0.190735,0.16406,
88,1881,1881088,0.223862,0.195616,
89,1881,1881089,0.212132,0.209512,
90,1881,1881090,0.265135,0.230174,
91,1881,1881091,0.224218,0.234882,
92,1881,1881092,0.253656,0.231829,
93,1881,1881093,0.300696,0.249885,
94,1881,1881094,0.295861,0.277906,
95,1881,1881095,0.298794,0.313236,
96,1881,1881096,0.327352,0.296217,
97,1881,1881097,0.334481,0.221463,
98,1881,1881098,0.284907,0.345449,
99,1881,1881099,0.357377,0.430437,
100,1881,1881100,0.401709,0.337513,
101,1881,1881101,0.372807,0.450427,
102,1881,1881102,0.4,0.507013,
103,1881,1881103,0.5,0.312668,
104,1881,1881104,0,0.903704,
105,1881,1881105,1,0,
106,1881,1881106,1,0.5,
107,1881,1881107,1,0,
108,1881,1881108,1,0,
109,1881,1881109,1,1,
110,1881,1881110,1,1,
111,1881,1881111,1,1,
112,1881,1881112,1,1,
113,1881,1881113,1,1,
114,1881,1881114,1,1,
115,1881,1881115,1,1,
116,1881,1881116,1,1,
117,1881,1881117,1,1,
118,1881,1881118,1,1,
119,1881,1881119,1,1,
120,1881,1881120,1,1,
0,1882,1882000,0.182044,0.150504,
1,1882,1882001,0.030877,0.0321,
2,1882,1882002,0.015965,0.017454,
